#Terms:295
#Topics:10
cancelamento,1.0492910862871323E-22,5.90320438509998E-156,4.6388965625332564E-60,0.0012909575619612047,5.1311552050459404E-170,1.2202394286928505E-24,0.006473782912153178,1.7137198617023617E-178,3.4254784158733472E-102,9.774974422100279E-24,
débora,6.862673195464662E-90,5.322254250653259E-200,8.567446231813721E-19,2.0858386953926415E-151,0.00399141959542188,6.938042059383987E-11,2.3044824211191156E-55,6.546678284669364E-127,0.003789544315271894,6.323572466956965E-23,
fica,2.3929662486519382E-21,0.007379025044219142,2.1678085439459665E-10,0.0037703592812344576,1.3986023788210185E-115,1.1142263742931193E-90,6.010025612714713E-16,1.3600795183684709E-32,2.1135621210647E-86,2.4883772052834497E-18,
setembro,1.6605980450158957E-6,0.003569274139382511,1.683924790189909E-11,2.6397426811863186E-100,1.2062232681323822E-34,2.5027307382199982E-24,1.4779061772237188E-46,0.003909684166607068,6.288000418966998E-66,1.2696587297115928E-16,
mudanças,2.4422800235383847E-6,0.007259128247493985,1.3046468482316951E-11,2.283739826445003E-100,3.4364513249369233E-35,9.901762452032103E-25,1.6403185338734968E-47,0.00390893595307675,3.1117898968700434E-66,9.602563731561164E-17,
allan,4.8585902086941296E-21,0.007378993951541539,5.831361797621902E-7,1.2445425748445915E-112,9.098706445629094E-117,3.8683694795764282E-56,3.7646041262539786E-42,1.0895990937063983E-31,0.003789581576215064,1.581884821677539E-11,
acadêmico,3.796207803518763E-104,7.485272309259847E-165,1.1083563880663846E-28,0.007538959387392134,1.2548793823525585E-182,1.7402019984977749E-59,3.917941063165795E-16,3.0594273043278167E-177,0.007579007938268284,1.671961819629116E-15,
complete,1.9975449310083079E-13,5.777725769393102E-207,6.814867035626916E-38,6.525403862647185E-121,0.004190679713540884,7.738570142312474E-6,7.963665413053753E-71,0.0035911678595121023,7.090640405855835E-62,3.4548703751610223E-28,
alexandre,0.011400285483347719,0.004288884291489167,0.01452696823587237,0.002676580814706763,3.342869525640826E-4,0.0029772756278349647,0.019941823293834267,0.004760005364661046,0.004262674917305189,0.030252138279136993,
solicitação,1.1829152999833614E-12,1.0473537543605016E-207,1.4047170866493676E-36,7.072967079841922E-121,0.008351389797565351,6.994240918548511E-5,7.640471054381271E-72,0.0033707321688244496,7.133781684295E-62,5.115425493931495E-29,
johannes,0.007515271656047443,0.0018907299886139677,9.654705508455407E-7,0.0013702569250236291,1.4588159991239915E-37,5.684816742968487E-14,0.009439286668831638,0.0016476590418691272,0.0024107050734376817,0.017699691566256365,
vieira,2.1280016989271147E-9,0.007040698366453156,1.481393997026106E-4,0.004886402078962516,0.0039597426270307524,1.733980731512508E-6,0.006889815982485707,3.2490758639663367E-28,4.1544782902268482E-81,9.056063341741782E-12,
deverá,5.591248731963691E-104,7.797755746430955E-166,6.293284829878272E-29,0.00753908708880454,5.30871807127925E-182,3.2287702442218695E-60,5.24979422553776E-16,2.4475649141136927E-178,0.003789503269817843,9.546203479580393E-16,
fachini,1.0125710195933807E-9,0.0034716362640536055,1.9870576598781956E-10,0.0011105027958982468,1.4826550762242049E-111,4.9100381749299596E-27,0.006891757675414017,4.694551733957239E-31,5.508984954884337E-88,4.734962082374222E-12,
viii,3.5230353496088695E-20,9.22602262322196E-4,0.009365691390381117,0.003696760805740073,0.006552422092420226,4.680738704635148E-11,4.889809082067978E-13,2.6862970036335312E-30,0.006271859302669198,4.20304843868365E-8,
tel,0.01539875720572455,0.001495912966348954,7.368843012298098E-4,0.004725378455366104,0.003711035357415972,0.009361123172329134,0.004031993442371748,0.0011599204562095613,0.004885328388577479,0.008235484139031662,
terá,6.456232732713623E-12,1.8182874274801404E-207,6.341961486125912E-39,1.1861090133498752E-120,0.004193030722115886,4.127032155177385E-6,5.968992915565646E-71,0.00359241875404059,7.10460037121775E-62,9.089783790689366E-28,
colpani,3.213333079489355E-20,0.0036890200325603566,6.65770001264702E-7,6.581231575743528E-107,0.003991826376868942,3.1417336243318706E-12,4.2175882842428307E-48,3.272031741269381E-30,2.6044720843288624E-88,2.5652952284300657E-26,
sistema,4.354933880739147E-20,2.904842750710215E-4,0.010227571052022884,8.797338023776427E-107,0.0023972385370195624,8.781153799501053E-11,2.7893280349762238E-40,2.0602839777177392E-30,0.0023515161471245136,1.642303655847959E-12,
aluno,0.022498414278967063,0.006782973274121582,0.030481829522465528,0.0061316236501029655,0.03349508933934528,0.007728041025445773,0.015472160414619721,0.022958582950860267,0.013092211173553085,0.018038622166090153,
exame,0.013975928187694161,1.883163473283114E-9,5.784768392181233E-7,1.3598719915089984E-88,0.003971792180544477,5.717943655199365E-4,6.398986447120464E-9,7.554111942986942E-4,0.0037805853563879937,6.889921036921623E-8,
elizeu,1.0510520906580177E-20,0.0036891441838131796,6.037909334337336E-11,0.0037703593349491847,3.842399269936735E-116,1.4405051748936558E-90,1.9097351579733998E-16,2.2484486585939252E-32,1.5226268926509956E-86,6.595808454626721E-18,
