#Docs:1276
#Topics:70
01ª Reunião Extraordinária CoC-CCS 16-02-08.doc.txt_seg-001.txt,0.030705678201128173,0.08637249197778057,0.35205487974856403,0.09142725600207946,0.12999259316938006,0.11271114712739141,0.07460426625135683,0.11318196476431956,0.11021386552080208,0.03568158594021281,0.2256921995468651,0.4286408039916436,0.007345703173676377,0.12148628396108788,0.13295599139255612,0.2341945500603958,0.5659091761796325,0.0,0.05255714818727607,0.07956975596571741,0.1566126112021615,0.15085417012716262,0.35879479986063606,0.31921110743659276,0.17195152291298843,0.04156086298836796,0.24436216875677985,0.01374134653523003,0.14972914047702598,0.0,0.14136900703831556,0.028799242185283576,0.1969076644323975,0.22355207757760306,0.10805879461108825,0.09417744339279842,0.032869163503159854,0.6190459093953592,0.0545678864913376,0.061283744036539245,0.09033170771797852,0.12023265535872815,0.03526945610709042,0.20141258107379964,0.18823079055522057,0.12848999684665724,0.19252300738124842,0.18167097263790494,0.120306029334933,0.36555613763781897,0.12984658651404168,0.19274891002312922,0.22800058078966307,0.22683142599492878,0.32530504369800534,0.003926916862175432,0.11408727817011867,0.04330161915477773,0.1049438465065924,0.16533951606376787,0.3469994017616766,0.13340684211227974,0.14195351683525062,0.18343170825219934,0.04305726939899491,0.06931404348061183,0.1850714687215085,0.15106933085943783,0.07004817797418325,0.2428080635130622,
01ª Reunião Ordinária CoC-CCS 16-10-08.doc.txt_seg-001.txt,0.03162322483512675,0.009419198702818187,0.16774004582423355,0.05930821411349786,0.3129562686946188,0.0015654593315481736,0.004229383396509207,0.13066499389389513,0.04141622829801093,0.0,0.08152282288496904,0.25907474936676006,0.0,0.0,0.059688286075810865,0.09672814226504214,0.3450979672549375,0.0,0.009701362659087515,0.06716009844397504,0.04598540069012483,0.0,0.8437279834559435,0.1428702193227334,0.09437001478660993,0.0,0.052423243852793656,0.0,0.014094971136574392,0.0,0.06851887098275318,0.011420546199890217,0.024608150442470056,0.05078820959751291,0.006143668852460556,0.04399194968982645,0.008434089989487626,0.13079231556561466,0.016503963025759787,0.006707939251452138,0.0338668883178091,0.08237591394415558,0.0,0.021191905865526193,0.0,0.05639555844276631,0.12757210846545544,0.1189626189971854,0.02449685803214817,0.1526338510121811,0.025342619894945646,0.028522647009979068,0.02607310481520138,0.05895993907147577,0.025383345497256155,0.0,0.07346818614830906,0.0,0.07369744005655016,0.062170711121328597,0.08158314089840894,0.10962864578739814,0.19210239045442484,0.07391784009224059,0.008426460139891123,0.0841321842967977,0.025883286724074177,0.03999237904883476,0.02998008160064535,0.018187988292661453,
01ª Reunião Ordinária CoC-CCS 16-10-08.doc.txt_seg-002.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
01ª Reunião Ordinária CoC-CCS 16-10-08.doc.txt_seg-003.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.95177257658241E-4,0.0,0.0,0.0,0.0,0.0,0.037336756696607895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038217837008216065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
01ª Reunião Ordinária CoC-CCS 16-10-08.doc.txt_seg-004.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03374561528272672,0.0,0.0,0.0,0.0,0.031667933506458905,0.0,0.0,0.0,0.0,0.0,0.037485324972595976,0.012583163546545185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4006236322655454,0.0,0.0,0.035533452725935076,0.01541379140829192,0.0,0.0,0.0,0.0,0.0,0.01267243806981781,0.0,0.06371362082422381,0.0,0.0,0.0,0.01048462607161801,0.0,0.046573094620716494,0.0,0.0,0.0,0.0,0.0,0.0,0.27299369937812673,0.032992416922275586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
01ª Reunião Ordinária CoC-CCS 16-10-08.doc.txt_seg-005.txt,0.0047204888461353555,0.0,0.0,0.0,0.0,2.0254545009744246E-4,0.0,0.0,0.0,0.5300407214018141,0.016138744657531102,0.01432340718886832,0.0,0.9137454664307727,0.0,0.0037149162770088924,0.1060310409525901,0.0,0.0,0.051879063928312576,0.0,0.0,0.0030541144249796666,0.007732435470711951,0.005841839699792116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014672946952019917,0.0,0.1284563066799241,0.0,0.019054320425348662,0.0,0.0,0.0,0.07357015226782274,0.0,0.003984147278817078,0.017439993790846573,0.03515328095058954,0.0,0.005067023452683811,0.0,6.474867317019911E-4,0.0,0.0,0.0,0.28473149948797377,0.0,0.052362460520242154,0.0,0.014427217162576137,0.0,0.47394356909122,0.0,0.0,0.008061258197820255,0.0,0.0,0.22591059587619405,
01ª Reunião Ordinária CoC-CCS 16-10-08.doc.txt_seg-006.txt,0.017893563340474355,0.014738189425160184,0.10029376387889696,0.0,0.03180518035994775,0.008136667301665953,0.1024916655708657,0.03781152890545126,0.0493535276463934,0.006088535372028776,0.18022076432733014,0.2407523806358601,0.0,0.09971315033582755,0.3875853744861318,0.14662835538793223,0.30903217748060646,0.0,0.010044272782231422,0.059021014618610534,0.12371810268475254,0.15747456676645666,0.07435686828864249,0.2622270810656478,0.062155258763845006,0.008350326957179032,0.25975051467843635,0.0,0.11442024302462349,0.0,0.0,0.00893484565637283,0.0,0.06788580792930972,0.016424629035687265,0.05791186252682208,0.0,0.14337134292438092,0.009625196156726515,0.19840705200433484,0.07149634610004482,0.1733250406175245,0.0,0.036541121909366134,0.18353601663985827,0.1745120048902208,0.05591453047576999,0.020182621275776996,0.019632517748192923,0.08104443225274116,0.05948027178200271,0.08731524793221211,0.024802828685938676,0.02826896505714028,0.3456579598183688,0.0,0.16757857448330618,0.0,0.0,0.051384758741333685,0.07018886449518377,0.05123441934422669,0.03754846170339088,0.17624933500174347,0.0,0.0020304578991772126,0.06820742170094361,0.030976942093511057,0.035468336745335755,0.1089907117161944,
01ª Reunião Ordinária CoC-CCS 16-10-08.doc.txt_seg-007.txt,0.014575567765782328,0.0,0.003657066400135342,0.0,0.7001641293343597,3.50819010410677E-4,0.02115971690613332,0.037928779548204984,0.04617855794708794,0.0,0.11696309844055422,0.05720316804606461,0.0,0.0,0.0,0.00651206384307562,0.11708375780700656,0.0,0.020334610639147224,0.04530299218052957,0.06690299975732707,0.0,0.27158426092169485,0.1228732677640694,0.04313813534318903,0.0,0.07362101738323103,0.0,0.0026406650322158033,0.0,0.0,0.0,0.0,0.008959156890023379,0.03485570712492344,0.058277025639016405,0.0,0.4268944353880595,0.0,0.0,0.023780622776441353,0.0,0.0,0.021894950428546413,0.0,0.0,0.1148913199475775,0.144888415961803,0.0,0.03522804699532328,0.0,0.015737507999755516,0.029071818923053286,0.05551548437743599,0.03413040493151522,0.0,0.05951483292235647,0.0,0.0,0.13202608923747378,0.31741540428301174,0.002364924677158716,0.5275532985959932,0.0985023168619861,0.0,0.07198447360503109,0.06166075463207803,0.05698279599070566,0.0,0.0,
01ª Reunião Ordinária CoC-CCS 16-10-08.doc.txt_seg-008.txt,0.010348833992625544,0.032203501187993915,0.08389855887450456,0.016092867445113374,0.01004916086476949,6.263192409237432E-4,0.09619200609061626,0.035590406218412446,0.06634979443498597,0.0029563733362668555,0.0989418901793352,0.16939363011974434,0.0,0.015289614310837807,0.02380811603580838,0.2183535406848536,0.1740632635055341,0.0,0.011001060567662625,0.0639992779480396,0.14264207875313745,0.038231986995371496,0.047800697168434526,0.18515580699941792,0.025642676345172973,0.024697127602875426,0.06306274405539351,0.02277059689511924,0.019017932047375986,0.0,0.0,0.013376853659939536,0.11831400075985883,0.01648145080959511,0.1492380463918569,0.015286712157366192,0.0,0.42623421436046827,0.017953649135942235,0.00665258686925849,0.008270588102527765,0.04578221452936644,0.010626278551055647,0.010247602772674072,0.042845420554628005,0.017354275824433333,0.0479063388033502,0.024008657957011837,0.040174124205049025,0.18243252449935798,0.02454925478258015,0.02709339688780844,0.028508077392822403,0.05747977740066612,0.08555508346227587,0.0,0.049571000784480936,0.010106270318913773,0.0017852646732083415,0.13662727528597665,0.2136875834159625,0.06968970562532781,0.013376868212566728,0.035446470600623024,0.00707599444313903,0.0029577515248333302,0.04936261520585905,0.058216207701932296,0.04039912673000398,0.11922141862699497,
01ª Reunião Ordinária CoC-CCS 16-10-08.doc.txt_seg-009.txt,0.013118546680988332,0.06603781747886048,0.05887615015430173,0.019800415554469625,0.2413809117486843,0.2769860126975021,0.0,0.0,0.03830964277706782,0.0,0.06599239153168147,0.14736943902159919,0.0,0.04703026326021252,0.032547931400585414,0.034240712373950107,0.14417246479415669,0.0,0.009136486134475864,0.028688902654994294,0.02783333032008434,0.11760011579094025,0.18179957699420524,0.11713703019139848,0.27592976658614876,0.0,0.2348161585354807,0.0,0.17027982505075975,0.0,0.08006407690254357,0.0,0.0,0.0556659523963153,0.010966474778722717,0.07442543562166791,0.0,0.08461779029010114,0.014375961855735806,0.010889720064675708,0.013191116120450173,0.0,0.0,0.041549984085154534,0.11597595617178583,0.04565002904899669,0.0614539797084896,0.0749300637113213,0.016290365047252592,0.11942907225116593,0.029612768556732137,0.07493661132021247,0.3828227614732297,0.4210277222729484,0.27688883319703317,0.0,0.1426134275151605,0.0,0.010982810404920522,0.054012670685605266,0.0989254498618328,0.01680907659422377,0.23377897645268797,0.09391121865809644,0.021765485690030742,0.055093017444214964,0.13240036464816987,0.17699842191273807,0.011107589178766284,0.07867985644779005,
